satsuki_kiryūin,0
nui_harime,0
lieselotte_sherlock,0
lilith_asami,0
astil_manuscript,0
mira_yamana,0
hijiri_kasuga,0
levi_kazama,0
arin_kannazuki,0
yui_kurata,0
akio_fudo,0
panty_anarchy,0
stocking_anarchy,0
scanty_daemon,0
kneesocks_daemon,0
levy_mcgarden,0
lucy_heartfilia,0
lisanna_strauss,0
meredy,0
minerva_orland,0
mirajane_strauss,0
millianna,0
virgo,0
brandish_μ,0
biska_mulan,0
seilah,0
sorano_agria,0
aries,0
irene_belserion,0
evergreen,0
erza_scarlet,0
ultear_milkovich,0
yukino_agria,0
jenny_realight,0
kagura_mikazuchi,0
cana_alberona,0
flare_corona,0
gaspar_vladi,0
ravel_phoenix,0
rias_gremory,0
irina_shidou,0
asia_argento,0
ouroboros_dragon_ophis,0
xenovia_kwaruta,0
kuroka,0
koneko_toujou,0
akeno_himejima,0
shizuka_marikawa,0
rika_minami,0
rei_miyamoto,0
saeko_busujima,0
saya_takagi,0
sasamiya_saya,0
sylvia_lyyneheym,0
julis_riessfeld,0
claudia_enfield,0
toudou_kirin,0
neferpitou,0
machi_komacine,0
biscuit_krueger,0
shizuku_murasaki,0
pakunoda,0
rip_van_winkle,0
seras_victoria,0
wingates_hellsing,0
yumie_takagi,0
cheek,0
chin,0
sharp_face,0
pointed_face,0
peanut_face,0
round_face,0
egg-shaped_face,0
triangular_face,0
inverted_triangle_of_faces,0
square_face,0
diamond_face,0
hexagonal_face,0
heart-shaped_face,0
blush,0
crying,0
crying_with_eyes_open,0
rouge=(makeup),0
bangs,0
upper_hair,0
side_hair,0
hindhead,0
gray_hair,0
white_hair,0
brown_hair,0
red_hair,0
pink_hair,0
orange_hair,0
yellow_hair,0
blonde_hair,0
light_green_hair,0
green_hair,0
sky_blue_hair,0
blue_hair,0
purple_hair,0
black_hair,0
rainbow_hair,0
split-color_hair,0
multicolored_hair,0
colored_inner_hair,0
medium_hair,0
short_hair,0
very_short_hair,0
absurdly_short_hair,0
long_hair,0
very_long_hair,0
absurdly_long_hair,0
curly_hair,0
bluntbangs,0
pointy_hair,0
messy_hair,0
spiked_hair,0
wavy_hair,0
flipped_hair,0
hair_over_one_eye,0
hair_over_eyes,0
hair_between_eyes,0
blunt_bangs,0
parted_bangs,0
swept_bangs,0
braided_bangs,0
crossed_bangs,0
asymmetrical_bangs,0
pixie_cut,0
undercut,0
cornrows,0
dreadlocks,0
hime_cut,0
braid,0
front_braid,0
side_braid,0
french_braid,0
crown_braid,0
single_braid,0
multiple_braids,0
twin_braids,0
tri_braids,0
quad_braids,0
hair_bun,0
braided_bun,0
single_hair_bun,0
double_bun,0
triple_bun,0
cone_hair_bun,0
doughnut_hair_bun,0
heart_hair_bun,0
one_side_up,0
two_side_up,0
ponytail,0
folded_ponytail,0
front_ponytail,0
high_ponytail,0
short_ponytail,0
side_ponytail,0
split_ponytail,0
twintails,0
low_twintails,0
short_twintails,0
uneven_twintails,0
tri_tails,0
quad_tails,0
quin_tails,0
gray_hair_streak,0
white_hair_streak,0
brown_hair_streak,0
red_hair_streak,0
pink_hair_streak,0
orange_hair_streak,0
yellow_hair_streak,0
blonde_hair_streak,0
light_green_hair_streak,0
green_hair_streak,0
sky_blue_hair_streak,0
blue_hair_streak,0
purple_hair_streak,0
black_hair_streak,0
rainbow_hair_streak,0
eyes,0
eyebrow,0
eyelashes,0
short_eyes,0
long_eyes,0
short_eyebrow,0
long_eyebrow,0
slender_eyebrow,0
heavy_eyebrow,0
short_eyelashes,0
long_eyelashes,0
slender_eyelashes,0
heavy_eyelashes,0
gray_eyes,0
white_eyes,0
brown_eyes,0
red_eyes,0
pink_eyes,0
orange_eyes,0
yellow_eyes,0
golden_eyes,0
light_green_eyes,0
green_eyes,0
sky_blue_eyes,0
blue_eyes,0
purple_eyes,0
black_eyes,0
odd_eye,0
multicolored_eye,0
heterochromia,0
symbol-shaped_pupils,0
heart-shaped_pupils,0
spade-shaped_pupils,0
clover-shaped_pupils,0
diamond-shaped_pupils,0
star-shaped_pupils,0
flower-shaped_pupils,0
tears,0
crying_eyes,0
mascars_tears,0
eyeshadow,0
eyeliner,0
mascara,0
blanked_eyes,0
empty_eyes,0
sconstricted_pupils,0
dilated_pupils,0
bloodshot_pupils,0
flaming_pupils,0
glowing_pupils,0
mouth,0
lips,0
tongue,0
small_mouth,0
big_mouth,0
short_tongue,0
long_tongue,0
thick_lips,0
